"added_at","arist_id","artist_name","album_name","track_duration_ms","track_explicit_flag","track_id","track_name","track_popularity","album_image","track_preview","danceability","energy","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","temp","time_signature"
"2016-08-13T03:46:49Z","4dpARuHxo51G3z768sgnrY","Adele","Send My Love (To Your New Lover)",223080,FALSE,"3LGxef3inmn5jMLGDz9lqw","Send My Love (To Your New Lover)",86,"https://i.scdn.co/image/c7b15589fbbdc7ce09eb85cfe034f7c1c177d248","https://p.scdn.co/mp3-preview/2f7c4f6de9f5a25ed2d59d353c62a06c2ac57c96",0.69,0.524,-8.39,0,0.103,0.0415,3.16e-06,0.17,0.561,164.023,4
"2016-08-13T03:53:22Z","66TrUkUZ3RM29dqeDQRgyA","Ella Eyre","Deeper",208107,FALSE,"3jiU1EVqX3YURjXJmaQ0Fi","Deeper",46,"https://i.scdn.co/image/8fd9bc4cf7d308ffe1d9ecc3d459f4c8a18c46f1","https://p.scdn.co/mp3-preview/0673eb13b974bda2571c82077b1a5930606f63b0",0.631,0.658,-7.337,0,0.114,0.308,0,0.118,0.712,150.001,4
"2016-08-13T04:49:30Z","0hEurMDQu99nJRq8pTxO14","John Mayer","Paradise Valley",253493,FALSE,"0QTCTu0CXv4X1JEE4gNpGv","Wildfire",66,"https://i.scdn.co/image/a615f09cdf83957cde9e43ca5b96bebed7fae938","https://p.scdn.co/mp3-preview/4a11f49c0d443fbf20afe8abba12a3720237dce4",0.719,0.665,-8.589,1,0.0331,0.15,0.00092,0.144,0.769,96.999,4
"2016-08-15T17:19:41Z","0RpddSzUHfncUWNJXKOsjy","Neon Trees","Everybody Talks",179386,FALSE,"5JGxJFdgOQdJZdmyEzDtTj","Everybody Talks",63,"https://i.scdn.co/image/a9fae87e398717284f4208bfdac3325bf4591c5d","https://p.scdn.co/mp3-preview/966abeb2c1ea4aa72c2d256fd6ca02f811400de0",0.476,0.918,-3.988,1,0.0616,0.00895,0,0.292,0.726,154.897,4
"2016-08-15T22:03:59Z","5nCi3BB41mBaMH9gfr6Su0","fun.","Some Nights (Spotify Exclusive)",250626,FALSE,"7a86XRg84qjasly9f6bPSD","We Are Young (feat. Janelle Monáe) - feat. Janelle Monae",69,"https://i.scdn.co/image/45aa3c0ca065d0eebe79193cc6f9753b3d415e9f","https://p.scdn.co/mp3-preview/af96d9b11588ea7d7754ccf2a8cefa7ead23a7d6",0.378,0.638,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.762,184.086,4
"2016-08-16T13:45:21Z","21w752E8ikX6Xvm5QMQDCB","A Single Pill","I Will Stay If You Will",199366,FALSE,"7w0BwLDU9h7MaI8XpGLN0D","Stay True",0,"https://i.scdn.co/image/924990e3236511a244c70c7bf0434af8ac9f86e0",NA,0.786,0.866,-7.254,1,0.0469,0.18,0,0.405,0.88,122.029,4
"2016-08-16T13:48:53Z","0kD8IT1CzF7js2XKM9lLLa","Starset","Transmissions",288036,FALSE,"0zXXWXseqUw4F7W2PRkRl3","My Demons",55,"https://i.scdn.co/image/447e25af6a439ea5ee129af386e0a5cc53253018",NA,0.274,0.652,-6.196,0,0.0625,0.00768,6.42e-05,0.108,0.0992,173.009,4
"2016-08-16T14:04:05Z","3b8QkneNDz4JHKKKlLgYZg","Florida Georgia Line","Here's To The Good Times",208960,FALSE,"0i5el041vd6nxrGEU8QRxy","Cruise",72,"https://i.scdn.co/image/80aae97e243dd171aad3027a02489415926c3430","https://p.scdn.co/mp3-preview/ba2d7d0437520d94d48e9678d645c0a8776c270a",0.464,0.945,-3.342,1,0.0354,0.0189,0,0.0575,0.869,148.012,4
"2016-08-16T22:16:51Z","39x8gyJjTHiBQklFgVJSV4","Eric Hutchinson","Pure Fiction",161328,FALSE,"4DWo8FxZzcOyK9ObZHjemj","Tell the World",48,"https://i.scdn.co/image/12cbdf72604a26cf03917df5425d221d73c9c955","https://p.scdn.co/mp3-preview/d0447082eceae3115768883b427bed14f9dbcc17",0.667,0.853,-5.85,1,0.0434,0.0649,0,0.242,0.704,120.025,4
"2016-08-17T12:03:30Z","3wjsrpfO6odEphTZWx45RQ","Hearts & Colors","Steal My Girl - Single",208148,FALSE,"1A0ikIo9hqyp2D3SHxsLk4","Steal My Girl",57,"https://i.scdn.co/image/6693ba986d04243e6f8e0a3fd5cf9d78ddc6ec89","https://p.scdn.co/mp3-preview/bc3a2b5de7d4c41260d9649c65c6c834ebd1d7fb",0.636,0.253,-12.926,1,0.0432,0.833,0,0.168,0.745,80.826,4
"2016-08-18T21:49:08Z","6LqNN22kT3074XbTVUrhzX","Kesha","Cannibal",219973,FALSE,"5FQazQxWUHsJ8QDaXLdFzR","Blow",64,"https://i.scdn.co/image/8990bef4f04ea260694884661e5b2c3d2076eca0","https://p.scdn.co/mp3-preview/c012808108db4b59dcbec997ca0da14e370ecd32",0.752,0.73,-3.897,0,0.0412,0.00272,3.62e-05,0.175,0.768,120.032,4
"2016-08-18T21:52:35Z","6jJ0s89eD6GaHleKKya26X","Katy Perry","Katy Perry - Teenage Dream: The Complete Confection",227880,FALSE,"4lCv7b86sLynZbXhfScfm2","Firework",77,"https://i.scdn.co/image/33080534f9716c159af3cc491162a3e8745e6d84","https://p.scdn.co/mp3-preview/e407c359a54830601fee51f9f2fb969e1c5ba12b",0.638,0.826,-4.968,1,0.0479,0.139,0,0.0803,0.645,124.072,4
